ID,visit_date,visitors
"restaurant_ 272",2017-01-13,17
"restaurant_ 272",2017-01-14,26
"restaurant_ 272",2017-01-15,24
"restaurant_ 272",2017-01-16,15
"restaurant_ 272",2017-01-17,18
"restaurant_ 272",2017-01-18,19
"restaurant_ 272",2017-01-19,18
"restaurant_ 272",2017-01-20,12
"restaurant_ 272",2017-01-21,24
"restaurant_ 272",2017-01-22,32
"restaurant_ 272",2017-01-23,23
"restaurant_ 272",2017-01-24,23
"restaurant_ 272",2017-01-25,31
"restaurant_ 272",2017-01-26,24
"restaurant_ 272",2017-01-27,23
"restaurant_ 272",2017-01-28,35
"restaurant_ 272",2017-01-29,33
"restaurant_ 272",2017-01-30,36
"restaurant_ 272",2017-01-31,23
"restaurant_ 272",2017-02-01,30
"restaurant_ 272",2017-02-02,19
"restaurant_ 272",2017-02-03,19
"restaurant_ 272",2017-02-04,42
"restaurant_ 272",2017-02-05,29
"restaurant_ 272",2017-02-06,21
"restaurant_ 272",2017-02-07,18
"restaurant_ 272",2017-02-08,24
"restaurant_ 272",2017-02-09,15
"restaurant_ 272",2017-02-10,12
"restaurant_ 272",2017-02-11,30
"restaurant_ 272",2017-02-12,43
"restaurant_ 272",2017-02-13,22
"restaurant_ 272",2017-02-14,18
"restaurant_ 272",2017-02-15,23
"restaurant_ 272",2017-02-16,20
"restaurant_ 272",2017-02-17,36
"restaurant_ 272",2017-02-18,26
"restaurant_ 272",2017-02-19,33
"restaurant_ 272",2017-02-20,18
"restaurant_ 272",2017-02-21,20
"restaurant_ 272",2017-02-22,28
"restaurant_ 272",2017-02-23,15
"restaurant_ 272",2017-02-24,22
"restaurant_ 272",2017-02-25,46
"restaurant_ 272",2017-02-26,41
"restaurant_ 272",2017-02-27,15
"restaurant_ 272",2017-02-28,25
"restaurant_ 272",2017-03-01,32
"restaurant_ 272",2017-03-02,14
"restaurant_ 272",2017-03-03,22
"restaurant_ 272",2017-03-04,47
"restaurant_ 272",2017-03-05,57
"restaurant_ 272",2017-03-06,17
"restaurant_ 272",2017-03-07,16
"restaurant_ 272",2017-03-08,23
"restaurant_ 272",2017-03-09,27
"restaurant_ 272",2017-03-10,16
"restaurant_ 272",2017-03-11,42
"restaurant_ 272",2017-03-12,35
"restaurant_ 272",2017-03-13,28
"restaurant_ 272",2017-03-14,18
"restaurant_ 272",2017-03-15,13
"restaurant_ 272",2017-03-16,21
"restaurant_ 272",2017-03-17,28
"restaurant_ 272",2017-03-18,36
"restaurant_ 272",2017-03-19,66
"restaurant_ 272",2017-03-20,71
"restaurant_ 272",2017-03-21,14
"restaurant_ 272",2017-03-22,24
"restaurant_ 272",2017-03-23,22
"restaurant_ 272",2017-03-24,26
"restaurant_ 272",2017-03-25,35
"restaurant_ 272",2017-03-26,13
"restaurant_ 272",2017-03-27,12
"restaurant_ 272",2017-03-28,22
"restaurant_ 272",2017-03-29,25
"restaurant_ 272",2017-03-30,38
"restaurant_ 272",2017-03-31,17
"restaurant_ 248",2017-01-05,43
"restaurant_ 248",2017-01-06,30
"restaurant_ 248",2017-01-07,39
"restaurant_ 248",2017-01-08,55
"restaurant_ 248",2017-01-09,41
"restaurant_ 248",2017-01-11,20
"restaurant_ 248",2017-01-12,42
"restaurant_ 248",2017-01-13,49
"restaurant_ 248",2017-01-14,45
"restaurant_ 248",2017-01-15,32
"restaurant_ 248",2017-01-16,29
"restaurant_ 248",2017-01-18,39
"restaurant_ 248",2017-01-19,35
"restaurant_ 248",2017-01-20,25
"restaurant_ 248",2017-01-21,20
"restaurant_ 248",2017-01-22,56
"restaurant_ 248",2017-01-23,24
"restaurant_ 248",2017-01-25,32
"restaurant_ 248",2017-01-26,38
"restaurant_ 248",2017-01-27,43
"restaurant_ 248",2017-01-28,24
"restaurant_ 248",2017-01-29,28
"restaurant_ 248",2017-01-30,30
"restaurant_ 248",2017-02-01,22
"restaurant_ 248",2017-02-02,34
"restaurant_ 248",2017-02-03,20
"restaurant_ 248",2017-02-04,34
"restaurant_ 248",2017-02-05,31
"restaurant_ 248",2017-02-06,30
"restaurant_ 248",2017-02-08,26
"restaurant_ 248",2017-02-09,16
"restaurant_ 248",2017-02-10,17
"restaurant_ 248",2017-02-11,18
"restaurant_ 248",2017-02-12,37
"restaurant_ 248",2017-02-13,31
"restaurant_ 248",2017-02-15,41
"restaurant_ 248",2017-02-16,25
"restaurant_ 248",2017-02-17,22
"restaurant_ 248",2017-02-18,40
"restaurant_ 248",2017-02-19,52
"restaurant_ 248",2017-02-20,19
"restaurant_ 248",2017-02-22,34
"restaurant_ 248",2017-02-23,46
"restaurant_ 248",2017-02-24,32
"restaurant_ 248",2017-02-25,50
"restaurant_ 248",2017-02-26,35
"restaurant_ 248",2017-02-27,43
"restaurant_ 248",2017-03-01,53
"restaurant_ 248",2017-03-02,25
"restaurant_ 248",2017-03-03,39
"restaurant_ 248",2017-03-04,28
"restaurant_ 248",2017-03-05,37
"restaurant_ 248",2017-03-06,41
"restaurant_ 248",2017-03-08,27
"restaurant_ 248",2017-03-09,39
"restaurant_ 248",2017-03-10,35
"restaurant_ 248",2017-03-11,48
"restaurant_ 248",2017-03-12,44
"restaurant_ 248",2017-03-13,50
"restaurant_ 248",2017-03-15,54
"restaurant_ 248",2017-03-16,37
"restaurant_ 248",2017-03-17,40
"restaurant_ 248",2017-03-18,47
"restaurant_ 248",2017-03-19,40
"restaurant_ 248",2017-03-20,31
"restaurant_ 248",2017-03-22,35
"restaurant_ 248",2017-03-23,43
"restaurant_ 248",2017-03-24,29
"restaurant_ 248",2017-03-25,47
"restaurant_ 248",2017-03-26,42
"restaurant_ 248",2017-03-27,39
"restaurant_ 248",2017-03-29,53
"restaurant_ 248",2017-03-30,34
"restaurant_ 248",2017-03-31,40
"restaurant_ 375",2017-01-02,1
"restaurant_ 375",2017-01-03,3
"restaurant_ 375",2017-01-04,1
"restaurant_ 375",2017-01-05,5
"restaurant_ 375",2017-01-06,11
"restaurant_ 375",2017-01-07,5
"restaurant_ 375",2017-01-08,5
"restaurant_ 375",2017-01-11,8
"restaurant_ 375",2017-01-12,2
"restaurant_ 375",2017-01-13,7
"restaurant_ 375",2017-01-14,6
"restaurant_ 375",2017-01-15,18
"restaurant_ 375",2017-01-16,11
"restaurant_ 375",2017-01-27,2
"restaurant_ 375",2017-01-31,1
"restaurant_ 375",2017-02-01,46
"restaurant_ 375",2017-02-02,29
"restaurant_ 375",2017-02-03,18
"restaurant_ 375",2017-02-04,58
"restaurant_ 375",2017-02-05,28
"restaurant_ 375",2017-02-06,33
"restaurant_ 375",2017-02-07,20
"restaurant_ 375",2017-02-08,28
"restaurant_ 375",2017-02-09,12
"restaurant_ 375",2017-02-10,19
"restaurant_ 375",2017-02-11,26
"restaurant_ 375",2017-02-12,22
"restaurant_ 375",2017-02-13,10
"restaurant_ 375",2017-02-14,16
"restaurant_ 375",2017-02-15,22
"restaurant_ 375",2017-02-16,8
"restaurant_ 375",2017-02-17,19
"restaurant_ 375",2017-02-18,23
"restaurant_ 375",2017-02-19,64
"restaurant_ 375",2017-02-20,25
"restaurant_ 375",2017-02-21,12
"restaurant_ 375",2017-02-22,33
"restaurant_ 375",2017-02-23,16
"restaurant_ 375",2017-02-24,39
"restaurant_ 375",2017-02-25,51
"restaurant_ 375",2017-02-26,57
"restaurant_ 375",2017-02-27,15
"restaurant_ 375",2017-02-28,19
"restaurant_ 375",2017-03-01,26
"restaurant_ 375",2017-03-02,27
"restaurant_ 375",2017-03-03,20
"restaurant_ 375",2017-03-04,29
"restaurant_ 375",2017-03-05,33
"restaurant_ 375",2017-03-06,14
"restaurant_ 375",2017-03-07,19
"restaurant_ 375",2017-03-08,22
"restaurant_ 375",2017-03-09,18
"restaurant_ 375",2017-03-10,29
"restaurant_ 375",2017-03-11,31
"restaurant_ 375",2017-03-12,41
"restaurant_ 375",2017-03-13,16
"restaurant_ 375",2017-03-14,28
"restaurant_ 375",2017-03-15,18
"restaurant_ 375",2017-03-16,20
"restaurant_ 375",2017-03-17,18
"restaurant_ 375",2017-03-18,33
"restaurant_ 375",2017-03-19,42
"restaurant_ 375",2017-03-20,66
"restaurant_ 375",2017-03-21,12
"restaurant_ 375",2017-03-22,7
"restaurant_ 375",2017-03-23,21
"restaurant_ 375",2017-03-24,22
"restaurant_ 375",2017-03-25,15
"restaurant_ 375",2017-03-26,25
"restaurant_ 375",2017-03-27,15
"restaurant_ 375",2017-03-28,16
"restaurant_ 375",2017-03-29,14
"restaurant_ 375",2017-03-30,25
"restaurant_ 375",2017-03-31,16
"restaurant_ 228",2017-01-01,16
"restaurant_ 228",2017-01-02,6
"restaurant_ 228",2017-01-03,2
"restaurant_ 228",2017-01-04,4
"restaurant_ 228",2017-01-05,10
"restaurant_ 228",2017-01-06,1
"restaurant_ 228",2017-01-07,12
"restaurant_ 228",2017-01-08,2
"restaurant_ 228",2017-01-09,5
"restaurant_ 228",2017-01-10,5
"restaurant_ 228",2017-01-11,6
"restaurant_ 228",2017-01-12,3
"restaurant_ 228",2017-01-13,5
"restaurant_ 228",2017-01-14,1
"restaurant_ 228",2017-01-15,6
"restaurant_ 228",2017-01-16,1
"restaurant_ 228",2017-01-17,6
"restaurant_ 228",2017-01-18,4
"restaurant_ 228",2017-01-19,9
"restaurant_ 228",2017-01-20,5
"restaurant_ 228",2017-01-21,2
"restaurant_ 228",2017-01-22,10
"restaurant_ 228",2017-01-23,1
"restaurant_ 228",2017-01-24,2
"restaurant_ 228",2017-01-25,14
"restaurant_ 228",2017-01-26,1
"restaurant_ 228",2017-01-27,3
"restaurant_ 228",2017-01-28,12
"restaurant_ 228",2017-01-29,5
"restaurant_ 228",2017-01-30,9
"restaurant_ 228",2017-01-31,7
"restaurant_ 228",2017-02-01,8
"restaurant_ 228",2017-02-02,2
"restaurant_ 228",2017-02-03,2
"restaurant_ 228",2017-02-04,14
"restaurant_ 228",2017-02-05,9
"restaurant_ 228",2017-02-06,5
"restaurant_ 228",2017-02-07,8
"restaurant_ 228",2017-02-08,2
"restaurant_ 228",2017-02-09,4
"restaurant_ 228",2017-02-10,6
"restaurant_ 228",2017-02-11,33
"restaurant_ 228",2017-02-12,14
"restaurant_ 228",2017-02-13,4
"restaurant_ 228",2017-02-14,1
"restaurant_ 228",2017-02-16,4
"restaurant_ 228",2017-02-17,11
"restaurant_ 228",2017-02-18,19
"restaurant_ 228",2017-02-19,4
"restaurant_ 228",2017-02-20,11
"restaurant_ 228",2017-02-21,1
"restaurant_ 228",2017-02-22,10
"restaurant_ 228",2017-02-24,5
"restaurant_ 228",2017-02-25,4
"restaurant_ 228",2017-02-26,1
"restaurant_ 228",2017-02-27,1
"restaurant_ 228",2017-02-28,14
"restaurant_ 228",2017-03-01,3
"restaurant_ 228",2017-03-02,16
"restaurant_ 228",2017-03-03,1
"restaurant_ 228",2017-03-04,10
"restaurant_ 228",2017-03-05,3
"restaurant_ 228",2017-03-06,5
"restaurant_ 228",2017-03-07,8
"restaurant_ 228",2017-03-08,15
"restaurant_ 228",2017-03-09,10
"restaurant_ 228",2017-03-10,5
"restaurant_ 228",2017-03-11,4
"restaurant_ 228",2017-03-12,4
"restaurant_ 228",2017-03-13,9
"restaurant_ 228",2017-03-14,5
"restaurant_ 228",2017-03-15,3
"restaurant_ 228",2017-03-16,2
"restaurant_ 228",2017-03-17,16
"restaurant_ 228",2017-03-18,9
"restaurant_ 228",2017-03-19,11
"restaurant_ 228",2017-03-20,8
"restaurant_ 228",2017-03-21,11
"restaurant_ 228",2017-03-22,5
"restaurant_ 228",2017-03-23,2
"restaurant_ 228",2017-03-24,22
"restaurant_ 228",2017-03-25,19
"restaurant_ 228",2017-03-26,3
"restaurant_ 228",2017-03-27,1
"restaurant_ 228",2017-03-28,3
"restaurant_ 228",2017-03-29,2
"restaurant_ 228",2017-03-30,11
"restaurant_ 228",2017-03-31,6
"restaurant_ 37",2017-01-06,16
"restaurant_ 37",2017-01-07,16
"restaurant_ 37",2017-01-08,16
"restaurant_ 37",2017-01-10,16
"restaurant_ 37",2017-01-11,15
"restaurant_ 37",2017-01-12,16
"restaurant_ 37",2017-01-13,16
"restaurant_ 37",2017-01-14,16
"restaurant_ 37",2017-01-15,16
"restaurant_ 37",2017-01-18,16
"restaurant_ 37",2017-01-19,16
"restaurant_ 37",2017-01-20,16
"restaurant_ 37",2017-01-21,15
"restaurant_ 37",2017-01-22,32
"restaurant_ 37",2017-01-24,16
"restaurant_ 37",2017-01-25,16
"restaurant_ 37",2017-01-26,15
"restaurant_ 37",2017-01-27,16
"restaurant_ 37",2017-01-28,16
"restaurant_ 37",2017-01-29,32
"restaurant_ 37",2017-02-01,16
"restaurant_ 37",2017-02-02,16
"restaurant_ 37",2017-02-03,16
"restaurant_ 37",2017-02-04,14
"restaurant_ 37",2017-02-05,31
"restaurant_ 37",2017-02-07,11
"restaurant_ 37",2017-02-08,26
"restaurant_ 37",2017-02-09,16
"restaurant_ 37",2017-02-10,16
"restaurant_ 37",2017-02-11,16
"restaurant_ 37",2017-02-12,32
"restaurant_ 37",2017-02-15,15
"restaurant_ 37",2017-02-16,17
"restaurant_ 37",2017-02-17,16
"restaurant_ 37",2017-02-18,16
"restaurant_ 37",2017-02-19,26
"restaurant_ 37",2017-02-21,14
"restaurant_ 37",2017-02-22,16
"restaurant_ 37",2017-02-23,16
"restaurant_ 37",2017-02-24,16
"restaurant_ 37",2017-02-25,16
"restaurant_ 37",2017-02-26,16
"restaurant_ 37",2017-03-01,16
"restaurant_ 37",2017-03-02,16
"restaurant_ 37",2017-03-03,16
"restaurant_ 37",2017-03-04,16
"restaurant_ 37",2017-03-05,16
"restaurant_ 37",2017-03-08,16
"restaurant_ 37",2017-03-09,16
"restaurant_ 37",2017-03-10,16
"restaurant_ 37",2017-03-11,32
"restaurant_ 37",2017-03-14,16
"restaurant_ 37",2017-03-15,14
"restaurant_ 37",2017-03-16,16
"restaurant_ 37",2017-03-17,19
"restaurant_ 37",2017-03-18,33
"restaurant_ 37",2017-03-21,16
"restaurant_ 37",2017-03-22,16
"restaurant_ 37",2017-03-23,16
"restaurant_ 37",2017-03-24,17
"restaurant_ 37",2017-03-25,31
"restaurant_ 37",2017-03-28,18
"restaurant_ 37",2017-03-29,16
"restaurant_ 37",2017-03-30,16
"restaurant_ 37",2017-03-31,16
"restaurant_ 613",2017-01-06,8
"restaurant_ 613",2017-01-07,4
"restaurant_ 613",2017-01-09,4
"restaurant_ 613",2017-01-10,13
"restaurant_ 613",2017-01-12,9
"restaurant_ 613",2017-01-13,5
"restaurant_ 613",2017-01-14,8
"restaurant_ 613",2017-01-16,5
"restaurant_ 613",2017-01-17,11
"restaurant_ 613",2017-01-19,4
"restaurant_ 613",2017-01-20,15
"restaurant_ 613",2017-01-21,14
"restaurant_ 613",2017-01-23,6
"restaurant_ 613",2017-01-24,10
"restaurant_ 613",2017-01-27,4
"restaurant_ 613",2017-01-28,9
"restaurant_ 613",2017-01-30,8
"restaurant_ 613",2017-01-31,41
"restaurant_ 613",2017-02-02,15
"restaurant_ 613",2017-02-03,12
"restaurant_ 613",2017-02-04,15
"restaurant_ 613",2017-02-06,7
"restaurant_ 613",2017-02-07,6
"restaurant_ 613",2017-02-09,5
"restaurant_ 613",2017-02-10,10
"restaurant_ 613",2017-02-11,17
"restaurant_ 613",2017-02-13,6
"restaurant_ 613",2017-02-14,22
"restaurant_ 613",2017-02-16,6
"restaurant_ 613",2017-02-17,9
"restaurant_ 613",2017-02-18,5
"restaurant_ 613",2017-02-20,14
"restaurant_ 613",2017-02-21,10
"restaurant_ 613",2017-02-23,3
"restaurant_ 613",2017-02-24,19
"restaurant_ 613",2017-02-25,14
"restaurant_ 613",2017-02-27,14
"restaurant_ 613",2017-02-28,12
"restaurant_ 613",2017-03-02,12
"restaurant_ 613",2017-03-03,4
"restaurant_ 613",2017-03-04,20
"restaurant_ 613",2017-03-06,6
"restaurant_ 613",2017-03-07,6
"restaurant_ 613",2017-03-09,7
"restaurant_ 613",2017-03-10,6
"restaurant_ 613",2017-03-11,5
"restaurant_ 613",2017-03-13,8
"restaurant_ 613",2017-03-14,18
"restaurant_ 613",2017-03-16,7
"restaurant_ 613",2017-03-17,18
"restaurant_ 613",2017-03-18,6
"restaurant_ 613",2017-03-20,10
"restaurant_ 613",2017-03-21,10
"restaurant_ 613",2017-03-23,12
"restaurant_ 613",2017-03-24,10
"restaurant_ 613",2017-03-25,14
"restaurant_ 613",2017-03-27,16
"restaurant_ 613",2017-03-28,4
"restaurant_ 613",2017-03-30,22
"restaurant_ 613",2017-03-31,24
"restaurant_ 614",2017-01-05,10
"restaurant_ 614",2017-01-06,4
"restaurant_ 614",2017-01-07,7
"restaurant_ 614",2017-01-10,5
"restaurant_ 614",2017-01-16,11
"restaurant_ 614",2017-01-17,11
"restaurant_ 614",2017-01-18,6
"restaurant_ 614",2017-01-19,6
"restaurant_ 614",2017-01-20,7
"restaurant_ 614",2017-01-21,15
"restaurant_ 614",2017-01-23,1
"restaurant_ 614",2017-01-24,5
"restaurant_ 614",2017-01-25,1
"restaurant_ 614",2017-01-26,1
"restaurant_ 614",2017-01-27,7
"restaurant_ 614",2017-01-28,9
"restaurant_ 614",2017-01-30,4
"restaurant_ 614",2017-01-31,11
"restaurant_ 614",2017-02-01,11
"restaurant_ 614",2017-02-02,1
"restaurant_ 614",2017-02-03,3
"restaurant_ 614",2017-02-04,10
"restaurant_ 614",2017-02-06,6
"restaurant_ 614",2017-02-08,4
"restaurant_ 614",2017-02-09,1
"restaurant_ 614",2017-02-10,11
"restaurant_ 614",2017-02-13,5
"restaurant_ 614",2017-02-14,7
"restaurant_ 614",2017-02-15,2
"restaurant_ 614",2017-02-16,10
"restaurant_ 614",2017-02-17,11
"restaurant_ 614",2017-02-18,14
"restaurant_ 614",2017-02-20,9
"restaurant_ 614",2017-02-21,9
"restaurant_ 614",2017-02-22,8
"restaurant_ 614",2017-02-23,2
"restaurant_ 614",2017-02-24,7
"restaurant_ 614",2017-02-25,8
"restaurant_ 614",2017-02-27,4
"restaurant_ 614",2017-03-01,5
"restaurant_ 614",2017-03-02,10
"restaurant_ 614",2017-03-03,8
"restaurant_ 614",2017-03-04,9
"restaurant_ 614",2017-03-06,11
"restaurant_ 614",2017-03-07,2
"restaurant_ 614",2017-03-08,2
"restaurant_ 614",2017-03-09,12
"restaurant_ 614",2017-03-10,5
"restaurant_ 614",2017-03-11,9
"restaurant_ 614",2017-03-13,3
"restaurant_ 614",2017-03-14,5
"restaurant_ 614",2017-03-15,8
"restaurant_ 614",2017-03-16,7
"restaurant_ 614",2017-03-17,5
"restaurant_ 614",2017-03-18,3
"restaurant_ 614",2017-03-21,4
"restaurant_ 614",2017-03-22,11
"restaurant_ 614",2017-03-23,13
"restaurant_ 614",2017-03-24,5
"restaurant_ 614",2017-03-25,6
"restaurant_ 614",2017-03-27,9
"restaurant_ 614",2017-03-28,4
"restaurant_ 614",2017-03-29,8
"restaurant_ 614",2017-03-30,7
"restaurant_ 614",2017-03-31,10
"restaurant_ 35",2017-01-06,7
"restaurant_ 35",2017-01-07,18
"restaurant_ 35",2017-01-08,10
"restaurant_ 35",2017-01-09,29
"restaurant_ 35",2017-01-11,6
"restaurant_ 35",2017-01-12,10
"restaurant_ 35",2017-01-13,14
"restaurant_ 35",2017-01-14,18
"restaurant_ 35",2017-01-15,11
"restaurant_ 35",2017-01-16,15
"restaurant_ 35",2017-01-17,11
"restaurant_ 35",2017-01-18,3
"restaurant_ 35",2017-01-19,13
"restaurant_ 35",2017-01-20,13
"restaurant_ 35",2017-01-21,20
"restaurant_ 35",2017-01-22,9
"restaurant_ 35",2017-01-23,14
"restaurant_ 35",2017-01-24,13
"restaurant_ 35",2017-01-25,10
"restaurant_ 35",2017-01-26,11
"restaurant_ 35",2017-01-27,12
"restaurant_ 35",2017-01-28,16
"restaurant_ 35",2017-01-29,24
"restaurant_ 35",2017-01-31,7
"restaurant_ 35",2017-02-01,15
"restaurant_ 35",2017-02-02,8
"restaurant_ 35",2017-02-03,12
"restaurant_ 35",2017-02-04,12
"restaurant_ 35",2017-02-05,17
"restaurant_ 35",2017-02-06,10
"restaurant_ 35",2017-02-07,10
"restaurant_ 35",2017-02-08,10
"restaurant_ 35",2017-02-09,11
"restaurant_ 35",2017-02-10,10
"restaurant_ 35",2017-02-11,14
"restaurant_ 35",2017-02-12,22
"restaurant_ 35",2017-02-14,15
"restaurant_ 35",2017-02-15,12
"restaurant_ 35",2017-02-16,10
"restaurant_ 35",2017-02-17,12
"restaurant_ 35",2017-02-18,15
"restaurant_ 35",2017-02-19,24
"restaurant_ 35",2017-02-21,13
"restaurant_ 35",2017-02-22,8
"restaurant_ 35",2017-02-23,16
"restaurant_ 35",2017-02-24,10
"restaurant_ 35",2017-02-25,17
"restaurant_ 35",2017-02-26,15
"restaurant_ 35",2017-02-27,16
"restaurant_ 35",2017-02-28,8
"restaurant_ 35",2017-03-01,12
"restaurant_ 35",2017-03-02,13
"restaurant_ 35",2017-03-03,13
"restaurant_ 35",2017-03-04,14
"restaurant_ 35",2017-03-05,9
"restaurant_ 35",2017-03-06,15
"restaurant_ 35",2017-03-07,7
"restaurant_ 35",2017-03-08,21
"restaurant_ 35",2017-03-10,10
"restaurant_ 35",2017-03-11,15
"restaurant_ 35",2017-03-12,14
"restaurant_ 35",2017-03-13,11
"restaurant_ 35",2017-03-14,26
"restaurant_ 35",2017-03-16,12
"restaurant_ 35",2017-03-17,6
"restaurant_ 35",2017-03-18,16
"restaurant_ 35",2017-03-19,15
"restaurant_ 35",2017-03-20,17
"restaurant_ 35",2017-03-21,10
"restaurant_ 35",2017-03-22,9
"restaurant_ 35",2017-03-23,15
"restaurant_ 35",2017-03-24,8
"restaurant_ 35",2017-03-25,18
"restaurant_ 35",2017-03-26,16
"restaurant_ 35",2017-03-27,10
"restaurant_ 35",2017-03-28,12
"restaurant_ 35",2017-03-29,12
"restaurant_ 35",2017-03-30,10
"restaurant_ 35",2017-03-31,14
"restaurant_ 723",2017-01-06,7
"restaurant_ 723",2017-01-10,1
"restaurant_ 723",2017-01-13,10
"restaurant_ 723",2017-01-14,1
"restaurant_ 723",2017-01-16,6
"restaurant_ 723",2017-01-17,14
"restaurant_ 723",2017-01-18,6
"restaurant_ 723",2017-01-19,6
"restaurant_ 723",2017-01-20,6
"restaurant_ 723",2017-01-21,11
"restaurant_ 723",2017-01-24,10
"restaurant_ 723",2017-01-25,12
"restaurant_ 723",2017-01-26,2
"restaurant_ 723",2017-01-27,9
"restaurant_ 723",2017-01-28,9
"restaurant_ 723",2017-01-29,6
"restaurant_ 723",2017-01-31,4
"restaurant_ 723",2017-02-01,5
"restaurant_ 723",2017-02-06,1
"restaurant_ 723",2017-02-09,11
"restaurant_ 723",2017-02-10,10
"restaurant_ 723",2017-02-11,5
"restaurant_ 723",2017-02-12,2
"restaurant_ 723",2017-02-13,6
"restaurant_ 723",2017-02-15,4
"restaurant_ 723",2017-02-16,4
"restaurant_ 723",2017-02-17,9
"restaurant_ 723",2017-02-18,10
"restaurant_ 723",2017-02-20,5
"restaurant_ 723",2017-02-21,10
"restaurant_ 723",2017-02-22,1
"restaurant_ 723",2017-02-23,11
"restaurant_ 723",2017-02-24,4
"restaurant_ 723",2017-02-25,9
"restaurant_ 723",2017-02-27,3
"restaurant_ 723",2017-03-01,4
"restaurant_ 723",2017-03-02,3
"restaurant_ 723",2017-03-03,15
"restaurant_ 723",2017-03-05,3
"restaurant_ 723",2017-03-06,7
"restaurant_ 723",2017-03-07,1
"restaurant_ 723",2017-03-08,5
"restaurant_ 723",2017-03-10,13
"restaurant_ 723",2017-03-11,5
"restaurant_ 723",2017-03-12,8
"restaurant_ 723",2017-03-14,16
"restaurant_ 723",2017-03-15,5
"restaurant_ 723",2017-03-16,11
"restaurant_ 723",2017-03-17,11
"restaurant_ 723",2017-03-18,13
"restaurant_ 723",2017-03-19,8
"restaurant_ 723",2017-03-21,3
"restaurant_ 723",2017-03-22,8
"restaurant_ 723",2017-03-23,14
"restaurant_ 723",2017-03-24,17
"restaurant_ 723",2017-03-27,2
"restaurant_ 723",2017-03-28,1
"restaurant_ 723",2017-03-29,11
"restaurant_ 723",2017-03-30,6
"restaurant_ 723",2017-03-31,10
"restaurant_ 548",2017-01-04,22
"restaurant_ 548",2017-01-05,32
"restaurant_ 548",2017-01-06,37
"restaurant_ 548",2017-01-10,27
"restaurant_ 548",2017-01-11,14
"restaurant_ 548",2017-01-12,36
"restaurant_ 548",2017-01-13,44
"restaurant_ 548",2017-01-16,42
"restaurant_ 548",2017-01-17,27
"restaurant_ 548",2017-01-18,39
"restaurant_ 548",2017-01-19,39
"restaurant_ 548",2017-01-20,35
"restaurant_ 548",2017-01-22,9
"restaurant_ 548",2017-01-23,35
"restaurant_ 548",2017-01-24,30
"restaurant_ 548",2017-01-25,9
"restaurant_ 548",2017-01-26,15
"restaurant_ 548",2017-01-27,43
"restaurant_ 548",2017-01-30,29
"restaurant_ 548",2017-01-31,26
"restaurant_ 548",2017-02-01,13
"restaurant_ 548",2017-02-02,40
"restaurant_ 548",2017-02-03,30
"restaurant_ 548",2017-02-04,2
"restaurant_ 548",2017-02-05,1
"restaurant_ 548",2017-02-06,27
"restaurant_ 548",2017-02-07,41
"restaurant_ 548",2017-02-08,18
"restaurant_ 548",2017-02-09,19
"restaurant_ 548",2017-02-10,34
"restaurant_ 548",2017-02-11,4
"restaurant_ 548",2017-02-13,30
"restaurant_ 548",2017-02-14,32
"restaurant_ 548",2017-02-15,18
"restaurant_ 548",2017-02-16,32
"restaurant_ 548",2017-02-17,32
"restaurant_ 548",2017-02-20,30
"restaurant_ 548",2017-02-21,33
"restaurant_ 548",2017-02-22,20
"restaurant_ 548",2017-02-23,29
"restaurant_ 548",2017-02-24,37
"restaurant_ 548",2017-02-25,4
"restaurant_ 548",2017-02-27,44
"restaurant_ 548",2017-02-28,42
"restaurant_ 548",2017-03-01,47
"restaurant_ 548",2017-03-02,29
"restaurant_ 548",2017-03-03,48
"restaurant_ 548",2017-03-04,6
"restaurant_ 548",2017-03-06,34
"restaurant_ 548",2017-03-07,22
"restaurant_ 548",2017-03-08,28
"restaurant_ 548",2017-03-09,37
"restaurant_ 548",2017-03-10,32
"restaurant_ 548",2017-03-11,10
"restaurant_ 548",2017-03-13,26
"restaurant_ 548",2017-03-14,30
"restaurant_ 548",2017-03-15,16
"restaurant_ 548",2017-03-16,30
"restaurant_ 548",2017-03-17,44
"restaurant_ 548",2017-03-21,36
"restaurant_ 548",2017-03-22,23
"restaurant_ 548",2017-03-23,24
"restaurant_ 548",2017-03-24,41
"restaurant_ 548",2017-03-25,1
"restaurant_ 548",2017-03-27,43
"restaurant_ 548",2017-03-28,40
"restaurant_ 548",2017-03-29,47
"restaurant_ 548",2017-03-30,24
"restaurant_ 548",2017-03-31,38
"restaurant_ 611",2017-01-01,59
"restaurant_ 611",2017-01-02,12
"restaurant_ 611",2017-01-03,41
"restaurant_ 611",2017-01-04,39
"restaurant_ 611",2017-01-05,19
"restaurant_ 611",2017-01-06,24
"restaurant_ 611",2017-01-07,25
"restaurant_ 611",2017-01-08,13
"restaurant_ 611",2017-01-11,19
"restaurant_ 611",2017-01-12,21
"restaurant_ 611",2017-01-13,29
"restaurant_ 611",2017-01-14,27
"restaurant_ 611",2017-01-15,28
"restaurant_ 611",2017-01-16,18
"restaurant_ 611",2017-01-17,32
"restaurant_ 611",2017-01-18,29
"restaurant_ 611",2017-01-19,12
"restaurant_ 611",2017-01-20,24
"restaurant_ 611",2017-01-21,21
"restaurant_ 611",2017-01-22,36
"restaurant_ 611",2017-01-23,1
"restaurant_ 611",2017-01-24,13
"restaurant_ 611",2017-01-25,23
"restaurant_ 611",2017-01-26,27
